2015-11-17 20:20:58,RR,0.8793759999999999
2015-11-17 20:20:59,RR,0.779824
2015-11-17 20:20:59,HeartRate,71.0
2015-11-17 20:21:00,RR,0.74664
2015-11-17 20:21:00,HeartRate,71.0
2015-11-17 20:21:00,RR,0.547536
2015-11-17 20:21:01,HeartRate,72.0
2015-11-17 20:21:01,RR,0.796416
2015-11-17 20:21:01,GSR,32032.0
2015-11-17 20:21:02,RR,0.74664
2015-11-17 20:21:02,HeartRate,72.0
2015-11-17 20:21:02,RR,0.8461919999999999
2015-11-17 20:21:03,HeartRate,72.0
2015-11-17 20:21:03,RR,0.8461919999999999
2015-11-17 20:21:04,HeartRate,72.0
2015-11-17 20:21:04,RR,0.597312
2015-11-17 20:21:05,RR,0.779824
2015-11-17 20:21:05,HeartRate,72.0
2015-11-17 20:21:06,RR,1.1448479999999999
2015-11-17 20:21:06,HeartRate,73.0
2015-11-17 20:21:06,GSR,24924.0
2015-11-17 20:21:07,RR,0.929152
2015-11-17 20:21:07,HeartRate,73.0
2015-11-17 20:21:08,RR,0.8461919999999999
2015-11-17 20:21:08,HeartRate,72.0
2015-11-17 20:21:09,RR,1.128256
2015-11-17 20:21:09,HeartRate,72.0
2015-11-17 20:21:10,HeartRate,72.0
2015-11-17 20:21:10,RR,1.2444
2015-11-17 20:21:11,HeartRate,71.0
2015-11-17 20:21:11,GSR,32032.0
2015-11-17 20:21:11,RR,0.99552
2015-11-17 20:21:12,HeartRate,71.0
2015-11-17 20:21:12,RR,0.8793759999999999
2015-11-17 20:21:13,HeartRate,70.0
2015-11-17 20:21:13,RR,0.99552
2015-11-17 20:21:14,RR,0.8793759999999999
2015-11-17 20:21:14,HeartRate,70.0
2015-11-17 20:21:14,SkinTemperature,31.989999771118164
2015-11-17 20:21:14,RR,0.813008
2015-11-17 20:21:15,HeartRate,69.0
2015-11-17 20:21:16,RR,1.045296
2015-11-17 20:21:16,HeartRate,69.0
2015-11-17 20:21:16,GSR,36925.0
2015-11-17 20:21:17,HeartRate,69.0
2015-11-17 20:21:17,RR,1.2444
2015-11-17 20:21:18,RR,0.8296
2015-11-17 20:21:18,HeartRate,66.0
2015-11-17 20:21:19,RR,0.8793759999999999
2015-11-17 20:21:19,HeartRate,66.0
2015-11-17 20:21:20,RR,1.2112159999999998
2015-11-17 20:21:20,HeartRate,66.0
2015-11-17 20:21:21,HeartRate,66.0
2015-11-17 20:21:21,RR,1.045296
2015-11-17 20:21:21,GSR,19582.0
2015-11-17 20:21:22,RR,0.796416
2015-11-17 20:21:22,HeartRate,64.0
2015-11-17 20:21:23,RR,0.8793759999999999
2015-11-17 20:21:23,HeartRate,64.0
